fipsCode,hour,gmax_ratio,gp90_ratio,gstd_ratio,gmax_abs
18001,209,1.1892901618929017,1.127023661270237,0.1446674742458686,19.1
18001,210,1.0754985754985753,1.0754985754985753,0.1571477535102178,15.1
18001,211,1.078976640711902,1.0634037819799775,0.0767035684452026,19.4
18001,212,1.030989272943981,1.0214541120381406,0.0243537744239601,17.3
18001,213,1.1016949152542372,1.0834419817470664,0.0812382142355899,16.9
18001,214,1.1185983827493262,1.0889487870619947,0.0806657533781424,16.6
18003,0,1.0580339518357678,1.0382945124358467,0.0387215154685802,53.6
18003,1,1.0422650800164135,1.033237587197374,0.0397469453203847,50.8
18003,2,1.1989676208352886,1.1210699202252463,0.1322227815606781,51.1
18003,3,1.1546554445028934,1.1241451867438192,0.1225710208356464,43.9
18003,4,1.2813776999416226,1.1891418563922942,0.2066685956320301,43.9
18003,5,1.252559726962457,1.1747440273037544,0.163751406633381,36.7
18003,6,1.078921078921079,1.071928071928072,0.0926536400864016,43.2
18003,7,1.0770005032712633,1.0739808756919982,0.1125433153653565,42.8
18003,8,1.0718085106382975,1.0686170212765955,0.0811715024576162,40.3
18003,9,1.267010793054904,1.2294697325199435,0.234921219692134,54.0
18003,10,1.1245152951314088,1.1210685049547608,0.1101027272091112,52.2
18003,11,1.0982966643009229,1.0777146912704043,0.0901289095689774,61.9
18003,12,1.0853889943074004,1.0694497153700189,0.0635177806577459,57.2
18003,13,1.0206103844629408,1.017439556084027,0.0233898971443845,51.5
18003,14,1.0487689393939394,1.0449810606060608,0.0503488301649443,44.3
18003,15,1.0395639886960033,1.0395639886960033,0.0416285888439245,51.5
18003,16,1.0544347164065473,1.0491054434716407,0.0498979959582898,55.4
18003,17,1.0746685275645498,1.0669923237962315,0.0748488831476667,61.6
18003,18,1.0547375160051218,1.047695262483995,0.0489322403724961,65.9
18003,19,1.0528074866310162,1.036096256684492,0.038483027286645,63.0
18003,20,1.0939226519337018,1.0806629834254144,0.0788248050056452,59.4
18003,21,1.1094996374184192,1.1065989847715736,0.1053095091369276,61.2
18003,22,1.1482360922659431,1.111601085481683,0.1204003174347265,67.7
18003,23,1.1045296167247387,1.0766550522648084,0.0768527700352361,63.4
18003,24,1.0729783037475344,1.0587771203155818,0.0614612877746859,54.4
18003,25,1.102267245537868,1.0742884708152436,0.0682334154636506,45.7
18003,26,1.0460251046025106,1.0418410041841006,0.0519930774083208,40.0
18003,27,1.114823815309842,1.0844471445929529,0.0756189985483205,36.7
18003,28,1.0782865583456425,1.0723781388478582,0.0650911533112372,29.2
18003,29,1.1215415019762849,1.0780632411067197,0.078943231353297,22.7
18003,30,1.211484593837535,1.1414565826330532,0.1491613077065164,17.3
18003,31,1.2058080808080809,1.1325757575757576,0.1253597771095963,19.1
18003,32,1.0630722278738554,1.0488301119023395,0.0488671866713141,20.9
18003,33,1.0928512736236649,1.0583401807723911,0.0550901899486006,26.6
18003,34,1.102791014295439,1.059223961878829,0.0591691647309975,32.4
18003,35,1.0422094841063052,1.03804064616988,0.0432234316901047,40.0
18003,36,1.0176600441501105,1.0141280353200886,0.0216853009982213,46.1
18003,37,1.0266516516516515,1.0213963963963966,0.0269839809854739,54.7
18003,38,1.049062624650977,1.0402871958516156,0.0410336173875289,52.6
18003,39,1.0461416070007956,1.0373906125696102,0.0404037769979444,52.6
18003,40,1.0347788750536713,1.0287677114641478,0.0321094974078905,48.2
18003,41,1.0453043888626712,1.0311467673430863,0.0330513002263201,44.3
18003,42,1.0581534772182253,1.0449640287769784,0.0419985317415908,35.3
18003,43,1.0677808727948004,1.0492107706592386,0.0568211746733305,23.0
18003,44,1.3179916317991631,1.2259414225941423,0.2934095756975392,12.6
18003,45,1.2103174603174602,1.1388888888888888,0.1422841794786291,12.2
18003,46,1.1330409356725144,1.080409356725146,0.0868622852486137,15.5
18003,47,1.069459757442117,1.054024255788313,0.0661061949897299,19.4
18003,48,1.053853296193129,1.0408542246982355,0.0497422292886866,22.7
18003,49,1.059551430781129,1.042536736272235,0.046290788094804,27.4
18003,50,1.0595611285266455,1.0557993730407524,0.0583526973949412,33.8
18003,51,1.0554561717352415,1.0518783542039356,0.0490779629335193,47.2
18003,52,1.0461061604029445,1.0406819062378925,0.0363560486251701,54.0
18003,53,1.0379384395132427,1.0272011453113816,0.0268849592221919,58.0
18003,54,1.0603496897913145,1.0586576424139875,0.0662073223858019,75.2
18003,55,1.0383833248601932,1.0292323335027962,0.0306011183794982,81.7
18003,56,1.029253891572732,1.027106816961889,0.0289432307343917,76.7
18003,57,1.0699641209636086,1.0607380830343416,0.0605626517477436,83.5
18003,58,1.0130468150422105,1.0130468150422105,0.0129309306278845,79.2
18003,59,1.0720016044925793,1.0519454472523064,0.0487337796121788,106.9
18003,60,1.0265294001187883,1.0150465254405068,0.0151004826079617,103.7
18003,61,1.0444165095327886,1.0263984915147706,0.0261952642784127,99.7
18003,62,1.043298969072165,1.0371134020618558,0.0336673315315627,101.2
18003,63,1.0316639072847682,1.0258692052980132,0.026569575550018,99.7
18003,64,1.1151005334427575,1.0679113664341406,0.068614816823257,108.7
18003,65,1.035377358490566,1.032075471698113,0.0567509878090375,87.8
18003,66,1.0302534750613246,1.024257290814936,0.0255569178362199,75.6
18003,67,1.0413476263399697,1.0327718223583462,0.0373860815183268,68.0
18003,68,1.0447485207100593,1.0425295857988166,0.0396029636479562,56.5
18003,69,1.050037907505686,1.0477634571645185,0.0479982974850018,55.4
18003,70,1.042365771812081,1.029781879194631,0.0328750431483551,49.7
18003,71,1.076121431807884,1.069777979157227,0.0842151575273785,47.5
18003,72,1.0568341944574915,1.0436824800375764,0.0551877316724571,45.0
18003,73,1.0934937124111537,1.081465281574631,0.0818387087843346,40.0
18003,74,1.0977242302543506,1.0829986613119142,0.1030822423379287,32.8
18003,75,1.1131794489947875,1.086373790022338,0.0965329431258312,29.9
18003,76,1.1319930069930069,1.0882867132867131,0.0893256566589462,25.9
18003,77,1.1663286004056796,1.1156186612576064,0.1234034470020684,23.0
18003,78,1.1663286004056796,1.1298174442190672,0.1317190059289978,23.0
18003,79,1.1794871794871795,1.1364102564102565,0.1252479460699468,23.0
18003,80,1.1549925484351715,1.1341281669150525,0.1366300850633254,15.5
18003,81,1.316818774445893,1.241199478487614,0.2192620821617829,20.2
18003,82,1.092619392185239,1.0839363241678728,0.0849100168550273,15.1
18003,83,1.0544692737430168,1.0544692737430168,0.0655829993400776,15.1
18003,84,1.029986962190352,1.0221642764015646,0.0352864891857219,15.8
18003,85,1.089887640449438,1.0831460674157305,0.0763094253213826,19.4
18003,86,1.0388888888888888,1.0322222222222222,0.0410133973895372,18.7
18003,87,1.0543130990415337,1.0457933972310969,0.0458676367781853,19.8
18003,88,1.0557184750733135,1.0420332355816226,0.045140762029399,21.6
18003,89,1.0613397901533494,1.0500403551251007,0.05447194520225,26.3
18003,90,1.0572519083969465,1.03587786259542,0.0353954904408232,27.7
18003,91,1.02312543798178,1.02312543798178,0.0442929308845423,29.2
18003,92,1.0672782874617737,1.0501529051987766,0.0656958747979842,34.9
18003,93,1.0185185185185186,1.0185185185185186,0.0325318914139824,37.4
18003,94,1.024128686327078,1.024128686327078,0.037051675498888,38.2
18003,95,1.0269082921471715,1.0269082921471715,0.0417497590527144,37.4
18003,96,1.041785918717802,1.0372066399542073,0.0451442338938302,36.4
18003,97,1.0988700564971752,1.0740112994350284,0.0748720806819128,38.9
18003,98,1.0804970286331712,1.0642895732036737,0.0719362755953716,40.0
18003,99,1.0718113612004287,1.060021436227224,0.0652342732658034,40.0
18003,100,1.0423825887743412,1.0378006872852237,0.0468105767278408,36.4
18003,101,1.164510166358595,1.1115218730745533,0.1144973645563858,37.8
18003,102,1.1422413793103448,1.0979064039408868,0.1009082218758998,37.1
18003,103,1.1046511627906976,1.0671834625322998,0.0746606273901762,34.2
18003,104,1.1080711354309165,1.0683994528043776,0.0679964186078722,32.4
18003,105,1.1708482676224614,1.0943847072879331,0.1008125357693142,39.2
18003,106,1.1096605744125327,1.0908616187989555,0.0851070810078674,42.5
18003,107,1.153668666359022,1.1075219197046609,0.1001315286223337,50.0
18003,108,1.151315789473684,1.1432748538011694,0.1317210084310949,63.0
18003,109,1.11900826446281,1.1143801652892562,0.1318900552780141,67.7
18003,110,1.0289389067524115,1.0249814494187486,0.029881218851598,83.2
18003,111,1.0827282157676348,1.0531639004149378,0.0589340929684146,83.5
18003,112,1.1422976501305484,1.0932114882506527,0.0915142671975033,87.5
18003,113,1.0933260987520346,1.060227889310906,0.0581186512859914,80.6
18003,114,1.047425080011638,1.0410241489671226,0.0627369778133299,72.0
18003,115,1.0425007699414846,1.0357252848783494,0.0328396064368741,67.7
18003,116,1.0601315377388036,1.0463513936736613,0.0530869517814593,67.7
18003,117,1.0378510378510375,1.036019536019536,0.0394971955993284,68.0
18003,118,1.0966020780679584,1.064588598708228,0.0637544885525058,78.1
18003,119,1.073749646792879,1.0635772817179994,0.0723404054811327,76.0
18003,120,1.1317460317460315,1.0765079365079364,0.0759171685305912,71.3
18003,121,1.066164941988084,1.061774851050486,0.0693017853995303,68.0
18003,122,1.0453020134228188,1.0426174496644296,0.0390979201266142,62.3
18003,123,1.0461630695443644,1.024580335731415,0.0261625571170202,69.8
18003,124,1.0354094214353462,1.0240278216882706,0.0222603592798795,65.5
18003,125,1.0532761788120022,1.037354562155542,0.035877245154763,68.8
18003,126,1.0553064275037367,1.0337817638266067,0.0349916290305519,70.6
18003,127,1.0519877675840976,1.0342507645259935,0.0330961174646992,68.8
18003,128,1.0551523947750363,1.032510885341074,0.0318477623475931,72.7
18003,129,1.0492753623188409,1.0301449275362318,0.0301400497725876,72.4
18003,130,1.048479632816982,1.034136546184739,0.0350658402117358,73.1
18003,131,1.0413476263399697,1.0327718223583462,0.0331998214221727,68.0
18003,132,1.0471204188481675,1.0298737295965503,0.0304414260379465,68.0
18003,133,1.049740616417455,1.0320415013732074,0.0312246011407664,68.8
18003,134,1.0424085464551638,1.0288119132405311,0.0275978094627054,64.4
18003,135,1.0316413974950562,1.0270270270270272,0.0256208039398747,62.6
18003,136,1.0379829731499672,1.0353634577603144,0.0426520486803157,63.4
18003,137,1.0446570972886762,1.0287081339712918,0.0307405666146672,65.5
18003,138,1.046656298600311,1.033592534992224,0.0359384759200352,67.3
18003,139,1.0328714147599096,1.030293264582662,0.0281085993276773,64.1
18003,140,1.0922159887798035,1.0592566619915849,0.0632911053924882,62.3
18003,141,1.094035858031467,1.061836809366996,0.0634493361188238,59.8
18003,142,1.037174721189591,1.0267657992565056,0.0344744181988687,55.8
18003,143,1.0871271585557298,1.0761381475667189,0.0748852019669215,55.4
18003,144,1.1100196463654224,1.0652259332023577,0.0649668202899271,56.5
18003,145,1.0787172011661808,1.0520616409829238,0.0484010891163938,51.8
18003,146,1.0351966873706004,1.0327122153209112,0.0429076227247675,50.0
18003,147,1.0465116279069766,1.0430663221360896,0.0478985795465953,48.6
18003,148,1.033914272256241,1.0273198304286386,0.0288254381173701,43.9
18003,149,1.080813088745662,1.0699058006941002,0.0726245847787912,43.6
18003,150,1.0536294691224268,1.0492957746478873,0.0538111001129215,38.9
18003,151,1.0330818340104468,1.0249564712710388,0.0226274970279952,35.6
18003,152,1.0384805130735075,1.0384805130735075,0.040328840434451,42.1
18003,153,1.0372219700408534,1.0344984112573763,0.0402691876826452,45.7
18003,154,1.0484900042535092,1.039132284134411,0.0455741224533521,49.3
18003,155,1.048352588789046,1.048352588789046,0.0584477790022831,49.0
18003,156,1.068131868131868,1.0584615384615386,0.0705867553967108,48.6
18003,157,1.076373380973649,1.0638677981241629,0.0764242952611252,48.2
18003,158,1.045825771324864,1.0394736842105263,0.0539574607549438,46.1
18003,159,1.0667293233082706,1.0592105263157894,0.0692561407027839,45.4
18003,160,1.0630722278738554,1.044760935910478,0.0479654389736797,41.8
18003,161,1.0657966286025014,1.046220772158782,0.0480401908940832,39.2
18003,162,1.1412665274878218,1.1009046624913013,0.1048643558120091,32.8
18003,163,1.0964550700741964,1.0915086562242375,0.1021643699703851,26.6
18003,164,1.1452810180275717,1.0986214209968186,0.0996621220941419,21.6
18003,165,1.2808641975308643,1.2469135802469138,0.2766287104653851,16.6
18003,166,1.2057667103538665,1.1769331585845348,0.2177654627425633,18.4
18003,167,1.176470588235294,1.1304347826086956,0.1173408669765162,18.4
18003,168,1.1802232854864434,1.1451355661881977,0.1345774999025772,14.8
18003,169,1.1111111111111114,1.078078078078078,0.0760818381991485,14.8
18003,170,1.0718711276332094,1.0545229244114005,0.048903561984315,17.3
18003,171,1.082901554404145,1.0518134715025904,0.0530930091500497,20.9
18003,172,1.0830152671755724,1.0543893129770991,0.0503334041790188,22.7
18003,173,1.0569456427955133,1.0379637618636754,0.0388744791236197,24.5
18003,174,1.071719641401793,1.047269763651182,0.0585295325485566,26.3
18003,175,1.119402985074627,1.1011608623548923,0.1042437298993592,27.0
18003,176,1.0556760665220533,1.0498915401301516,0.0648546088112542,29.2
18003,177,1.0663841807909604,1.0522598870056497,0.0644553910118905,30.2
18003,178,1.0197368421052633,1.0197368421052633,0.0221887130974211,31.0
